module,msgid,msgstr,occurrences
intn_fleet_cisterns,<strong>Fecha de Solicitud:</strong>,,1
intn_fleet_cisterns,<strong>Importante:</strong> El incumplimiento de cualquiera de estos requisitos impedirá la realización de la calibración.,,1
intn_fleet_cisterns,<strong>Nombre y Apellido / Razón Social:</strong>,,1
intn_fleet_cisterns,<strong>N° Solicitud:</strong>,,1
intn_fleet_cisterns,<strong>Plazo de Pago:</strong>,,1
intn_fleet_cisterns,<strong>RUC:</strong>,,1
intn_fleet_cisterns,<strong>Solicitante:</strong>,,1
intn_fleet_cisterns,<strong>Teléfono:</strong>,,1
intn_fleet_cisterns,Activos,,1
intn_fleet_cisterns,Archivados,,1
intn_fleet_cisterns,"Av. Gral. José Gervasio Artigas 3973, Asunción",,1
intn_fleet_cisterns,Chassis (VIN),,1
intn_fleet_cisterns,Cistern,,1
intn_fleet_cisterns,Current driver,,1
intn_fleet_cisterns,Debe contar con 2 (DOS) baldes de arena en ambos costados del Tanque.,,1
intn_fleet_cisterns,"Debe poseer las señalizaciones del Código ONU del Producto, Código de Peligrosidad tanto el Camión Tractor como el Tanque y el Acoplado Tanque.",,1
intn_fleet_cisterns,Documentation,,1
intn_fleet_cisterns,Documento generado por INTN - Sistema de Gestión,,1
intn_fleet_cisterns,El Camión Tanque debe estar desgasificado para el día de su calibración.,,1
intn_fleet_cisterns,El Camión debe poseer una corta corriente a la vista y de rápido acceso.,,1
intn_fleet_cisterns,El Camión debe tener la válvula rápida (a cabo).,,1
intn_fleet_cisterns,El Camión y el Tanque deben estar pintados en toda su estructura con los colores del Emblema y el número de Código.,,1
intn_fleet_cisterns,El Tanque no debe poseer ningún tipo de abolladura.,,1
intn_fleet_cisterns,El auxilio debe estar en buenas condiciones.,,1
intn_fleet_cisterns,"El mata chispas, tiro de remolque, balde, pala, balde de arena deben estar en impecable estado de conservación.",,1
intn_fleet_cisterns,"Enviar Solicitud de Calibración vía Fax o Mesa de Entrada en el INTN antes de presentarse el Camión para su Calibración, con detalles del Camión tal como Transportista, Dirección del Transportista, Nº de Código, Capacidad Total y Nº de Compartimientos.",,1
intn_fleet_cisterns,Failed to load trailer,,1
intn_fleet_cisterns,"INSTITUTO NACIONAL DE TECNOLOGÍA,",,1
intn_fleet_cisterns,INTN - Unidad de Metrología Legal | www.intn.gov.py,,1
intn_fleet_cisterns,"Instituto Nacional de Tecnología, Normalización y Metrología",,1
intn_fleet_cisterns,Las Cubiertas deben estar en perfectas condiciones (entiéndase por las dimensiones y presiones de las mismas).,,1
intn_fleet_cisterns,License Plate,,1
intn_fleet_cisterns,Model,,1
intn_fleet_cisterns,NORMALIZACIÓN Y METROLOGÍA,,1
intn_fleet_cisterns,Name,,1
intn_fleet_cisterns,Next:,,1
intn_fleet_cisterns,ORGANISMO NACIONAL DE METROLOGÍA,,1
intn_fleet_cisterns,Owner:,,1
intn_fleet_cisterns,"Pintado por la puerta del Camión: Nombre del Transportista, Dirección exacta del mismo, Ciudad o Distrito, Dpto. al cual pertenece la Ciudad o Distrito y Nº de teléfono. Ejemplo:",,1
intn_fleet_cisterns,"Presentar Certificado de Calibración Anterior y la Nota de Remisión con sus respectivos precintos, en caso de ser un camión ya habilitado por el INTN.",,1
intn_fleet_cisterns,"Presentar Fotocopia de Cédula Verde, Carnet e Inspección Técnica y Carnet de carga Peligrosa del Conductor (Ambos otorgados por la DINATRAN).",,1
intn_fleet_cisterns,REQUISITOS PARA LA CALIBRACIÓN,,1
intn_fleet_cisterns,Require capacity,,1
intn_fleet_cisterns,Require empty space height,,1
intn_fleet_cisterns,Require full space height,,1
intn_fleet_cisterns,Require height,,1
intn_fleet_cisterns,Require internal measures,,1
intn_fleet_cisterns,Require length,,1
intn_fleet_cisterns,Require total space height,,1
intn_fleet_cisterns,Require width,,1
intn_fleet_cisterns,Requisitos para Calibración,,1
intn_fleet_cisterns,Settings,,2
intn_fleet_cisterns,Show capacity,,1
intn_fleet_cisterns,Show empty space height,,1
intn_fleet_cisterns,Show full space height,,1
intn_fleet_cisterns,Show height,,1
intn_fleet_cisterns,Show internal measures,,1
intn_fleet_cisterns,Show length,,1
intn_fleet_cisterns,Show total space height,,1
intn_fleet_cisterns,Show width,,1
intn_fleet_cisterns,Solicitud de Verificación de Camiones,,2
intn_fleet_cisterns,Superficie arenada en buenas condiciones.,,1
intn_fleet_cisterns,"TRANSPORTISTA INTN<br/>
                                            AVDA. GRAL. ARTIGAS Y GRAL. ROA<br/>
                                            ASUNCIÓN, DPTO. CENTRAL<br/>
                                            TELÉFONO: (595 21) 288 6000",,1
intn_fleet_cisterns,Todos (activos + archivados),,1
intn_fleet_cisterns,Trailer:,,1
intn_fleet_cisterns,Unidad de Metrología Legal,,1
intn_fleet_cisterns,Allow portal users to register tank trucks.,,1
intn_fleet_cisterns,Cistern Technician,,1
intn_fleet_cisterns,Control which compartment columns appear on certificates and whether each column is mandatory.,,1
intn_fleet_cisterns,Create your first tank truck,,1
intn_fleet_cisterns,Optional prefix for auto-generated tank truck plates.,,1
intn_fleet_cisterns,Tank trucks are registered by partners for fuel and liquid transport.,,1
intn_fleet_cisterns,Technicians see only their own fleet appointments and operational history.,,1
intn_fleet_cisterns,Trailers are non-motorized vehicles used as attachments to tank trucks.,,1
intn_fleet_cisterns,"When enabled, company_partner_id is required when creating tank trucks.",,1
intn_fleet_cisterns,Cistern Management,,0
intn_fleet_cisterns,Cistern Vehicles,,0
intn_fleet_cisterns,Cistern vehicles are tank trucks registered by partners for fuel/liquid transport.,,0
intn_fleet_cisterns,Create your first cistern vehicle,,0
intn_fleet_cisterns,Length / width / height,,0
intn_fleet_cisterns,My Company Cisterns,,0
intn_fleet_cisterns,Require Company Owner on Cisterns,,0
intn_fleet_cisterns,Show/require the capacity column.,,0
intn_fleet_cisterns,Show/require the empty space height column.,,0
intn_fleet_cisterns,Show/require the external measures columns.,,0
intn_fleet_cisterns,Show/require the full space height column.,,0
intn_fleet_cisterns,Show/require the internal measures column.,,0
intn_fleet_cisterns,Show/require the total space height column.,,0
intn_fleet_cisterns,Trailers are non-motorized vehicles used as attachments to cistern trucks.,,0
intn_fleet_seal_ranges,'Seal_Issuance_%s' % (object.name or ''),,1
intn_fleet_seal_ranges,<strong>Online verification</strong>,,1
intn_fleet_seal_ranges,Action Needed,,3
intn_fleet_seal_ranges,Active,,1
intn_fleet_seal_ranges,Activities,,3
intn_fleet_seal_ranges,Activity Exception Decoration,,3
intn_fleet_seal_ranges,Activity State,,3
intn_fleet_seal_ranges,Activity Type Icon,,3
intn_fleet_seal_ranges,Add at least one delivered seal number.,,1
intn_fleet_seal_ranges,Attachment Count,,3
intn_fleet_seal_ranges,Audit summary of expected vs delivered seals.,,1
intn_fleet_seal_ranges,Available,,1
intn_fleet_seal_ranges,Cancel,,3
intn_fleet_seal_ranges,Cancelled,,3
intn_fleet_seal_ranges,Cannot confirm issuance: measurement certificate is missing.,,1
intn_fleet_seal_ranges,Cannot confirm issuance: measurement record is missing for this service request.,,1
intn_fleet_seal_ranges,Cannot confirm issuance: seal homologation must be matched for annual verification.,,1
intn_fleet_seal_ranges,Cannot confirm issuance: the measurement certificate must be approved.,,1
intn_fleet_seal_ranges,Cannot confirm issuance: the measurement certificate must be confirmed first.,,1
intn_fleet_seal_ranges,Cistern verification models are not installed. Please install `INTN Fleet Cistern Verification`.,,1
intn_fleet_seal_ranges,Closed,,1
intn_fleet_seal_ranges,Confirm,,1
intn_fleet_seal_ranges,Confirmed,,1
intn_fleet_seal_ranges,Created by,,4
intn_fleet_seal_ranges,Created on,,4
intn_fleet_seal_ranges,Delivered By,,1
intn_fleet_seal_ranges,Delivered Seals,,2
intn_fleet_seal_ranges,Delivered: %s,,1
intn_fleet_seal_ranges,Differences,,2
intn_fleet_seal_ranges,Display Name,,4
intn_fleet_seal_ranges,Draft,,2
intn_fleet_seal_ranges,Driver or person who delivered the seals for homologation.,,1
intn_fleet_seal_ranges,Duplicate seal number in the same homologation is not allowed.,,1
intn_fleet_seal_ranges,Expected From,,1
intn_fleet_seal_ranges,Expected To,,1
intn_fleet_seal_ranges,Expected: %s,,1
intn_fleet_seal_ranges,Expedient,,2
intn_fleet_seal_ranges,Extra: %s,,1
intn_fleet_seal_ranges,Fine,,1
intn_fleet_seal_ranges,Fine generated when delivered seals do not match the expected previous issuance.,,1
intn_fleet_seal_ranges,Followers,,3
intn_fleet_seal_ranges,Followers (Partners),,3
intn_fleet_seal_ranges,Font awesome icon e.g. fa-tasks,,3
intn_fleet_seal_ranges,From,,1
intn_fleet_seal_ranges,Has Message,,3
intn_fleet_seal_ranges,Homologation,,3
intn_fleet_seal_ranges,Homologation is only applicable to annual verification requests.,,1
intn_fleet_seal_ranges,Homologation record for annual verification seal delivery.,,1
intn_fleet_seal_ranges,Homologation status for annual verification seal delivery.,,1
intn_fleet_seal_ranges,Homologations,,1
intn_fleet_seal_ranges,ID,,4
intn_fleet_seal_ranges,Icon,,3
intn_fleet_seal_ranges,Icon to indicate an exception activity.,,3
intn_fleet_seal_ranges,"If checked, new messages require your attention.",,3
intn_fleet_seal_ranges,"If checked, some messages have a delivery error.",,6
intn_fleet_seal_ranges,Invalid range: 'To' must be >= 'From'.,,1
intn_fleet_seal_ranges,Is Follower,,3
intn_fleet_seal_ranges,Issuance,,1
intn_fleet_seal_ranges,Issuance Number,,1
intn_fleet_seal_ranges,Issuances,,1
intn_fleet_seal_ranges,Issued From,,1
intn_fleet_seal_ranges,Issued From/To must be both set or both empty.,,1
intn_fleet_seal_ranges,Issued Range,,1
intn_fleet_seal_ranges,Issued To,,1
intn_fleet_seal_ranges,Issued To must be >= Issued From.,,1
intn_fleet_seal_ranges,Issued range size must match quantity.,,1
intn_fleet_seal_ranges,Label,,1
intn_fleet_seal_ranges,Last Updated by,,4
intn_fleet_seal_ranges,Last Updated on,,4
intn_fleet_seal_ranges,Last confirmed issuance for the previous annual verification of this vehicle.,,1
intn_fleet_seal_ranges,Matched,,2
intn_fleet_seal_ranges,Matched. Expected: %s,,1
intn_fleet_seal_ranges,Message Delivery error,,3
intn_fleet_seal_ranges,Messages,,3
intn_fleet_seal_ranges,Mismatched,,2
intn_fleet_seal_ranges,Missing: %s,,1
intn_fleet_seal_ranges,My Activity Deadline,,3
intn_fleet_seal_ranges,Next Activity Calendar Event,,3
intn_fleet_seal_ranges,Next Activity Deadline,,3
intn_fleet_seal_ranges,Next Activity Summary,,3
intn_fleet_seal_ranges,Next Activity Type,,3
intn_fleet_seal_ranges,Next Number,,1
intn_fleet_seal_ranges,Next number to be issued from this range.,,1
intn_fleet_seal_ranges,Not Required,,1
intn_fleet_seal_ranges,Not enough numbers available in this range.,,1
intn_fleet_seal_ranges,Number of Actions,,3
intn_fleet_seal_ranges,Number of errors,,3
intn_fleet_seal_ranges,Number of messages requiring action,,3
intn_fleet_seal_ranges,Number of messages with delivery error,,3
intn_fleet_seal_ranges,Only draft issuances can be confirmed.,,1
intn_fleet_seal_ranges,Organism,,3
intn_fleet_seal_ranges,"Overlapping ranges are not allowed for the same organism, series, and type.",,1
intn_fleet_seal_ranges,Partially Used,,1
intn_fleet_seal_ranges,Pending,,1
intn_fleet_seal_ranges,Previous Annual Issuance,,1
intn_fleet_seal_ranges,Previous annual issuance not found for this vehicle.,,1
intn_fleet_seal_ranges,Quantity,,3
intn_fleet_seal_ranges,Quantity must be greater than zero.,,2
intn_fleet_seal_ranges,Range,,2
intn_fleet_seal_ranges,Range numbers must be positive.,,1
intn_fleet_seal_ranges,Ranges,,1
intn_fleet_seal_ranges,Ratings,,3
intn_fleet_seal_ranges,Regulatory organism governing this service (e.g. ONM/ONC/ONI).,,1
intn_fleet_seal_ranges,Reset,,1
intn_fleet_seal_ranges,Responsible User,,3
intn_fleet_seal_ranges,Ring,,1
intn_fleet_seal_ranges,SMS Delivery error,,3
intn_fleet_seal_ranges,Seal,,1
intn_fleet_seal_ranges,Seal / Label Issuance,,1
intn_fleet_seal_ranges,Seal Homologation,,4
intn_fleet_seal_ranges,Seal Homologation Line,,1
intn_fleet_seal_ranges,Seal Homologations,,2
intn_fleet_seal_ranges,Seal Issuance,,1
intn_fleet_seal_ranges,Seal Issuances,,2
intn_fleet_seal_ranges,Seal Number,,1
intn_fleet_seal_ranges,Seal Range,,1
intn_fleet_seal_ranges,Seal Ranges,,2
intn_fleet_seal_ranges,Seal mismatch: delivered seals do not match expected set.,,1
intn_fleet_seal_ranges,Seal number must be positive.,,1
intn_fleet_seal_ranges,Seal/Label Issuance,,1
intn_fleet_seal_ranges,Seal/Label Range,,1
intn_fleet_seal_ranges,Seals / Labels,,1
intn_fleet_seal_ranges,Series,,3
intn_fleet_seal_ranges,"Series prefix, e.g. S.",,2
intn_fleet_seal_ranges,Service request is required.,,1
intn_fleet_seal_ranges,State,,3
intn_fleet_seal_ranges,"Status based on activities
Overdue: Due date is already passed
Today: Activity date is today
Planned: Future activities.",,3
intn_fleet_seal_ranges,Technical flag: True once at least one number has been issued from this range.,,1
intn_fleet_seal_ranges,This issuance is already allocated.,,1
intn_fleet_seal_ranges,This range is exhausted.,,1
intn_fleet_seal_ranges,This range is not available for issuance.,,1
intn_fleet_seal_ranges,To,,1
intn_fleet_seal_ranges,Type,,3
intn_fleet_seal_ranges,Type of the exception activity on record.,,3
intn_fleet_seal_ranges,Used,,1
intn_fleet_seal_ranges,Validate,,1
intn_fleet_seal_ranges,Vehicle,,1
intn_fleet_seal_ranges,Vehicle is required for homologation.,,1
intn_fleet_seal_ranges,Website Messages,,3
intn_fleet_seal_ranges,Website communication history,,3
intn_fleet_seal_ranges,You cannot edit numbering fields once the range has been used or closed.,,1
intn_fleet_seal_ranges,You cannot reset a range that has already been used.,,1
intn_hr_organization_bridge,Organism,,1
intn_inspection_certificate,"<span class=""bold"">
                                                    FOR-N-04 /
                                                </span>
                                                Versión: 01/ Vigencia: 18-07-2019",,1
intn_inspection_certificate,"CONSTE que el camión cisterna para
                                                    transporte de
                                                    combustibleslíquidos, se encuentra en
                                                    condiciones libre de vapores, cumpliendo con
                                                    el
                                                    Reglamento Técnico Metrológico ONM-RTM-05.",,1
